year,month,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
2019,10,0.005875,0.002186,0.009163,0.01048,-0.005219,0.037836,0.047638,0.017118,0.026246,0.0189,0.038102,0.024187,0.015961,0.028874,0.00372,0.027965,0.01525,-0.002637,0.000021,-0.031923,0.030215,0.0177,0.028201,0.016603,0.03701,-0.005002,0.002945,0.007893,0.017566,-0.004768,0.006688,0.04795,0.012155,0.024093,0.043664,0.015132,0.021481,0.014861,0.012596,0.042392,-0.004926,-0.002975,0.005738,0.013842,0.022237,0.024246,0.018846,0.029741,0.030833,0.019636,0.000518,0.016215,0.017685,-0.022037,-0.021218,0.03696,0.025142,0.019338,0.03415,0.031298,0.052298,0.004344,0.023633,0.02022,0.024526,0.020801,-0.012265,0.005643,0.014959,0.017975,0.012008,0.00697,0.030957,0.02359,0.029004,-0.0191,0.005,0.0136,0.0273,0.0282,-0.0153,0.0283,0.0286,0.0409,0.0278,0.0265,0.0217,0.0322,0.0237,0.0259,-0.033,0.0137,0.0339,0.011,0.0105,0.0789,0.0537,0.0456,0.0174,0.0037
2019,11,0.07953,0.062236,0.030414,0.035408,0.040924,0.079999,0.034544,0.030275,0.035798,0.016885,0.073901,0.030478,0.016294,0.051335,0.037462,0.076242,0.039488,0.029885,0.030402,0.038311,0.038883,0.045253,0.023236,0.029419,0.048816,0.029809,0.062577,0.025104,0.028591,0.089332,0.042983,0.034572,0.023176,0.040537,0.059265,0.04866,0.019742,0.025807,0.04844,0.069766,0.048031,0.046854,0.039635,0.037183,0.074467,0.031932,0.036395,0.037901,0.042232,0.040488,0.072652,0.028984,0.027747,0.021852,0.035859,0.069817,0.022819,0.021022,0.020003,0.061708,0.086245,0.033704,0.029127,0.033637,0.026509,0.089437,0.032951,0.02648,0.052151,0.044994,0.042162,0.03502,0.036651,0.041301,0.037515,0.0673,0.026,0.0419,0.051,0.0664,0.0451,0.0435,0.0621,0.022,0.0487,0.0518,0.0513,0.0334,0.0225,0.0584,0.0643,0.0529,0.0469,0.0279,0.0602,0.0583,0.0677,0.0415,0.0337,0.0252
2019,12,0.03891,0.127523,0.028197,0.046526,0.072269,0.039641,0.020405,0.063651,0.023761,0.071973,0.001899,0.030937,0.04173,0.020562,0.033238,-0.004646,0.029377,0.037781,0.025527,0.058578,0.036688,0.016049,0.022953,0.030463,0.040176,0.068216,0.038601,0.026112,0.041286,0.086233,0.059485,0.033922,0.036775,0.028412,0.043698,0.032921,0.023561,0.026829,0.02267,0.020368,0.030754,0.040972,0.023776,0.020869,-0.00474,0.030097,0.041741,0.027268,0.029409,0.018672,0.08485,0.035133,0.044991,0.036969,0.043499,0.057001,0.033743,0.04255,0.022288,0.044975,0.006923,0.029516,0.034285,0.024078,0.033507,-0.006733,0.02839,0.027577,0.02866,0.024437,0.015343,0.033182,0.024627,0.023214,0.036651,0.1243,0.0364,0.0387,0.0441,0.0455,0.0605,0.0299,0.0458,0.0138,0.0626,0.0812,0.0268,0.0278,0.0206,0.0116,0.0742,0.0465,0.0186,0.0141,0.0074,0.031,0.0348,0.0226,0.0269,0.0342
2020,1,-0.013542,-0.031238,-0.045661,-0.05938,-0.099657,-0.028177,-0.022908,-0.055393,-0.063345,-0.09381,-0.010019,-0.011252,-0.026485,-0.050258,-0.085386,0.010712,-0.019835,-0.017423,-0.031064,-0.034023,0.02461,0.005029,-0.006014,-0.054441,-0.042395,-0.038912,-0.057541,-0.067778,-0.057476,-0.036829,-0.064384,-0.062592,-0.05718,-0.043194,-0.033053,-0.037904,-0.038321,-0.036952,-0.048321,-0.004412,-0.037789,-0.01762,-0.025169,-0.001509,0.017913,-0.018392,-0.004748,-0.007622,0.014299,0.037089,-0.036225,-0.067125,-0.068642,-0.065478,-0.092546,-0.03991,-0.048945,-0.062972,-0.047699,-0.063581,-0.007104,-0.038892,-0.036308,-0.046521,-0.026404,0.006666,-0.001341,-0.015092,-0.014886,-0.024318,0.021371,0.006674,-0.007358,-0.023275,0.019761,-0.0727,-0.0519,-0.0525,-0.0569,-0.0203,-0.0856,-0.055,-0.045,-0.0452,-0.016,-0.0654,-0.0545,-0.0145,-0.0286,-0.008,-0.0601,-0.0392,-0.0201,0.0101,0.0071,-0.0858,-0.0259,0.0151,-0.0089,0.0401
2020,2,-0.061047,-0.04096,-0.043624,-0.085279,-0.085205,-0.076969,-0.082745,-0.108516,-0.100395,-0.110247,-0.066555,-0.066351,-0.11459,-0.086399,-0.114194,-0.066382,-0.072051,-0.092867,-0.106635,-0.133236,-0.070089,-0.080228,-0.090427,-0.107981,-0.117101,-0.063731,-0.046267,-0.080809,-0.090488,-0.056381,-0.102933,-0.111963,-0.105065,-0.107254,-0.072379,-0.102385,-0.105281,-0.097518,-0.091135,-0.058808,-0.100189,-0.096624,-0.104907,-0.084922,-0.047079,-0.079374,-0.095213,-0.093633,-0.056534,-0.06929,-0.050059,-0.077838,-0.087931,-0.088243,-0.080797,-0.068583,-0.097601,-0.109484,-0.102754,-0.128504,-0.046205,-0.100395,-0.091758,-0.088672,-0.110642,-0.046168,-0.095182,-0.085919,-0.096715,-0.090606,-0.073971,-0.104084,-0.086762,-0.075616,-0.076447,-0.0781,-0.067,-0.0832,-0.0785,-0.0644,-0.1043,-0.0972,-0.0886,-0.0894,-0.0871,-0.0941,-0.0934,-0.1088,-0.088,-0.0601,-0.1339,-0.0944,-0.1025,-0.0948,-0.0712,-0.0532,-0.0704,-0.0799,-0.084,-0.074
2020,3,-0.214552,-0.152979,-0.219908,-0.265114,-0.276314,-0.196556,-0.189159,-0.218102,-0.236746,-0.320571,-0.178636,-0.186861,-0.179438,-0.269527,-0.312463,-0.121936,-0.18736,-0.201303,-0.327073,-0.324771,-0.077776,-0.110994,-0.157396,-0.201428,-0.284009,-0.249057,-0.251238,-0.24321,-0.225842,-0.214705,-0.220283,-0.275734,-0.221821,-0.25134,-0.211721,-0.214973,-0.228293,-0.218083,-0.208053,-0.207378,-0.177305,-0.232599,-0.21585,-0.191417,-0.159774,-0.09312,-0.123416,-0.145366,-0.096541,-0.110281,-0.210306,-0.227422,-0.23483,-0.308763,-0.326834,-0.197571,-0.230691,-0.220038,-0.222086,-0.330395,-0.154599,-0.199384,-0.24107,-0.237831,-0.27773,-0.173504,-0.216451,-0.216188,-0.203701,-0.164326,-0.151868,-0.154821,-0.164613,-0.105374,-0.084969,-0.2905,-0.232,-0.2364,-0.2319,-0.2247,-0.2614,-0.2421,-0.2187,-0.2307,-0.256,-0.2524,-0.2546,-0.2238,-0.2241,-0.1894,-0.3885,-0.238,-0.2182,-0.1799,-0.1614,-0.3164,-0.1527,-0.1258,-0.1048,-0.1032
2020,4,0.247081,0.203225,0.151556,0.109863,0.1565,0.193762,0.124899,0.125747,0.101695,0.261617,0.175187,0.132913,0.099704,0.147946,0.194803,0.165488,0.145236,0.118551,0.167628,0.174422,0.140871,0.137638,0.098185,0.104799,0.155348,0.210726,0.165726,0.129209,0.120872,0.175099,0.175234,0.172466,0.160389,0.149807,0.143913,0.154254,0.155631,0.110606,0.122161,0.187699,0.170844,0.134374,0.148282,0.122105,0.198317,0.117421,0.132572,0.121221,0.130891,0.154457,0.202559,0.10033,0.121643,0.149052,0.249958,0.14849,0.142766,0.117122,0.152072,0.265428,0.160687,0.114984,0.13369,0.167739,0.183229,0.173524,0.14086,0.146194,0.153436,0.148592,0.097728,0.148185,0.138721,0.127136,0.13557,0.3287,0.1665,0.1046,0.1211,0.1922,0.2546,0.1415,0.1354,0.1605,0.2019,0.3061,0.2131,0.1297,0.1273,0.1887,0.2735,0.1751,0.1526,0.1193,0.1496,0.2338,0.1382,0.1085,0.1355,0.1315
2020,5,0.121992,0.06305,0.063109,0.043858,0.043258,0.102686,0.074158,0.038036,0.016914,0.070063,0.124436,0.09129,0.049629,0.046922,0.01641,0.109708,0.090083,0.058343,0.030832,0.019026,0.056396,0.054868,0.03669,0.011427,0.037987,0.101358,0.062907,0.049427,0.033527,0.081827,0.028312,0.058287,0.037214,0.043076,0.105595,0.074395,0.067711,0.038827,0.065042,0.111455,0.05882,0.04762,0.061701,0.078709,0.140349,0.042425,0.037369,0.052381,0.062035,0.050696,0.095609,0.033011,0.039282,0.042603,0.038484,0.088467,0.026061,0.037193,0.071746,0.078028,0.096071,0.033581,0.061061,0.097276,0.130412,0.115131,0.069221,0.070525,0.072071,0.079106,0.059833,0.051722,0.047576,0.053673,0.045963,0.0755,0.0639,0.0425,0.0107,0.0931,0.1197,0.0689,0.0309,0.04,0.115,0.0493,0.0715,0.0612,0.0692,0.0893,0.0076,0.0681,0.0619,0.066,0.1063,0.0503,0.0435,0.0475,0.052,0.0517
2020,6,0.107462,0.023259,0.065577,0.044386,0.062078,0.056863,0.028598,0.037935,0.03312,0.024737,0.045232,0.01256,0.000354,0.04441,0.001295,0.022766,0.007623,-0.007711,0.023059,0.018658,0.050962,-0.008925,-0.006617,-0.018571,0.021123,0.153735,0.023203,0.047413,0.049809,0.057787,0.036574,0.040082,0.017781,0.035764,0.044019,0.033491,0.005861,-0.001078,0.035947,0.034648,0.018256,-0.005585,0.000723,0.005299,0.044439,-0.000637,0.033008,0.003072,0.036117,0.03608,0.071359,0.048721,0.043126,0.080242,0.054752,0.053842,0.028043,0.0184,0.047188,0.021422,0.032621,-0.001567,0.017632,0.046459,0.01789,0.04249,-0.001811,0.005227,0.017692,0.001841,0.009221,0.025642,-0.007414,-0.00471,0.050144,0.0944,0.0559,0.0343,0.0229,0.0937,0.0522,0.0347,0.0302,0.0199,0.0688,0.0849,0.0326,0.0145,0.0328,0.0446,0.1169,0.0321,-0.0041,0.0101,0.0182,0.1102,-0.0094,-0.0097,-0.0181,0.0449
2020,7,0.001801,0.005978,0.035562,-0.006295,0.03801,0.009944,0.03718,0.035594,0.016713,0.029439,0.010723,0.03742,0.024833,0.042941,0.028376,0.061446,0.072022,0.060809,0.025916,0.024784,0.07914,0.047318,0.044023,0.017876,0.029417,0.068268,0.019601,-0.015962,-0.008313,0.007187,0.034406,0.031552,0.018277,0.027922,0.005317,0.029264,0.036911,0.027346,0.026834,0.027536,0.0568,0.057431,0.073225,0.038367,0.067137,0.084151,0.047982,0.029442,0.055636,0.083456,0.047694,-0.045681,0.004707,-0.044202,0.045159,0.022739,0.015165,0.032781,0.030549,0.039643,0.021447,0.030717,0.028369,0.026154,0.041158,0.067117,0.042186,0.053006,0.066186,0.044606,0.071384,0.081418,0.050368,0.059307,0.063213,0.0354,-0.0166,0.0183,0.0492,0.0337,-0.0256,0.0046,0.0374,0.0426,0.0511,-0.0101,0.0086,0.0401,0.0451,0.0405,-0.0071,0.031,0.0529,0.061,0.08,-0.1039,-0.0218,0.0433,0.0529,0.0765
2020,8,0.032157,0.065048,0.037661,0.055017,0.06113,0.075171,0.072984,0.035349,0.030357,0.091302,0.083796,0.052377,0.035955,0.054792,0.040149,0.042649,0.036379,0.046483,0.056557,0.037962,0.110058,0.052277,0.02388,0.026434,0.034831,0.016954,0.045409,0.060296,0.113577,0.079202,0.085629,0.043974,0.061946,0.045738,0.067993,0.034992,0.044853,0.01926,0.066211,0.082142,0.025917,0.062891,0.03635,0.034278,0.051405,0.106199,0.051515,0.050859,0.115203,0.079928,0.021219,0.061568,0.08526,0.084443,0.127132,0.056988,0.050507,0.041586,0.096839,0.076115,0.086751,0.028811,0.041803,0.063521,0.070183,0.030506,0.029069,0.0263,0.060238,0.058909,0.080661,0.095099,0.044552,0.057915,0.10166,0.0809,0.0579,0.0621,0.0524,0.0348,0.082,0.0898,0.0551,0.059,0.0181,0.0681,0.0443,0.0363,0.03,0.0659,0.0711,0.0598,0.0442,0.0552,0.0237,0.0395,0.0334,0.0526,0.0554,0.1035
2020,9,-0.013423,-0.00014,-0.040989,-0.03328,-0.031907,0.000517,-0.048921,-0.054741,-0.069554,-0.05153,-0.031505,-0.011612,-0.042226,-0.031808,-0.070916,0.007985,-0.026412,-0.037015,-0.029736,-0.045821,-0.048158,-0.024928,-0.012337,-0.0467,-0.061118,0.012024,-0.054583,-0.037011,-0.021011,-0.038481,-0.049446,-0.046681,-0.054782,-0.056976,-0.022577,-0.034831,-0.040746,-0.046238,-0.046091,-0.010599,-0.071284,-0.002009,-0.017691,-0.02598,0.000022,-0.06368,-0.024022,-0.01286,-0.039202,-0.049925,-0.009717,-0.054823,-0.054407,0.018272,-0.044245,-0.032478,-0.060373,-0.044035,-0.054318,-0.056641,0.007285,-0.060767,-0.047592,-0.021023,-0.036452,0.01091,-0.0421,-0.025107,-0.01379,-0.023782,-0.018556,-0.053541,-0.048439,-0.030451,-0.0415,-0.0626,-0.0251,-0.039,-0.0218,-0.0004,-0.0723,-0.0576,-0.0594,-0.0155,-0.0376,-0.0738,-0.0679,-0.034,-0.0326,-0.0226,-0.0598,-0.025,-0.0259,-0.0254,0.0057,-0.0713,-0.053,-0.0128,-0.0118,-0.0581
2020,10,-0.027028,-0.01065,-0.003703,0.032047,0.012589,-0.019975,0.037513,0.02646,0.059658,0.06246,0.028166,0.022047,0.029522,0.050228,0.074896,0.0142,0.018357,0.015755,0.017748,0.016045,-0.043703,0.001338,0.000196,-0.022682,0.009883,-0.019203,0.020243,0.028213,0.023518,-0.004435,0.020513,0.034828,0.042514,0.058346,0.006352,0.022695,0.041516,0.047818,0.04579,0.014991,-0.024477,0.022765,0.010647,0.01939,0.016134,-0.048408,-0.022711,-0.028412,-0.038235,-0.013039,-0.026848,0.053052,0.041608,0.011742,-0.003402,0.002884,0.054618,0.066497,0.038998,0.012885,0.004724,0.064839,0.037866,0.030816,0.024474,0.037326,0.009527,0.025661,0.017243,-0.009408,-0.02354,-0.025798,0.003604,-0.012189,-0.04603,0.0099,0.045,0.0114,0.0387,-0.0163,0.0739,0.0384,0.018,0.0482,0.0176,0.0451,0.0644,0.0381,0.029,0.0023,0.0497,0.0167,0.0097,-0.0022,0.0164,-0.0598,0.0088,-0.0255,-0.0345,-0.0288
2020,11,0.257905,0.213662,0.192955,0.204343,0.244278,0.212318,0.191178,0.175672,0.186724,0.189743,0.208278,0.177807,0.154277,0.166578,0.230805,0.136199,0.127977,0.167921,0.161541,0.204328,0.104832,0.099906,0.142645,0.160806,0.21978,0.26575,0.216807,0.158671,0.190784,0.230684,0.22505,0.163485,0.19992,0.164992,0.203128,0.24869,0.171829,0.134544,0.176736,0.186673,0.197459,0.139237,0.124821,0.137779,0.151735,0.111989,0.127769,0.126701,0.11923,0.096838,0.230246,0.22146,0.197944,0.23153,0.226524,0.215946,0.18055,0.151702,0.178994,0.21961,0.192909,0.161094,0.166483,0.211836,0.190693,0.159592,0.146876,0.125779,0.140511,0.161364,0.173246,0.159874,0.106706,0.116768,0.097402,0.32,0.1959,0.1641,0.2174,0.1916,0.272,0.1687,0.152,0.1756,0.1904,0.3174,0.1764,0.1547,0.1485,0.1553,0.2864,0.2056,0.144,0.1126,0.14,0.3042,0.1871,0.1452,0.1061,0.0962
2020,12,0.125083,0.076066,0.091654,0.082137,0.074956,0.110821,0.104211,0.088668,0.089646,0.071455,0.121795,0.089446,0.068933,0.089039,0.083072,0.069885,0.058241,0.045418,0.078295,0.054655,0.050225,0.021544,0.034513,0.032197,0.080465,0.087055,0.066879,0.093327,0.083534,0.097967,0.097863,0.081695,0.105036,0.088328,0.097425,0.087002,0.076123,0.066703,0.09455,0.109797,0.066147,0.046565,0.047147,0.057593,0.076504,0.073064,0.036971,0.025146,0.049156,0.029746,0.096822,0.083934,0.072964,0.077847,0.132751,0.11256,0.088275,0.085202,0.09205,0.073376,0.128021,0.086171,0.07993,0.077433,0.071253,0.062774,0.056158,0.061216,0.07146,0.05811,0.01794,0.099853,0.022886,0.023681,0.04479,0.1182,0.0786,0.0438,0.0757,0.0878,0.1382,0.0976,0.0701,0.1075,0.1002,0.1027,0.0827,0.0691,0.0809,0.0998,0.1015,0.0779,0.0473,0.0383,0.0676,0.0488,0.0682,0.0339,0.0404,0.0379
2021,1,0.165425,0.139354,0.084378,0.07506,0.415076,0.119734,0.056569,0.083425,0.039978,0.090551,0.031062,0.006208,0.026393,0.016721,0.038912,-0.001316,0.003715,-0.000917,0.024567,0.020841,-0.011125,0.001537,-0.020915,0.008256,0.010989,0.420466,0.073703,0.03152,0.092752,0.129543,0.137309,0.016331,0.055978,0.040069,0.083716,0.033735,0.023259,0.028266,-0.00228,0.034958,0.04578,0.005284,-0.002793,-0.020626,0.018081,0.005398,-0.004445,-0.021541,-0.001939,-0.013553,0.165225,0.055534,0.088565,0.932308,0.098564,0.123549,0.043214,0.057285,0.032178,0.0391,0.045641,0.017526,-0.000948,0.016654,0.023775,0.009689,0.000843,0.017932,0.002376,-0.005145,0.006763,0.019694,0.016705,-0.028734,-0.015494,0.1538,0.0687,0.0358,0.0929,0.2093,0.0571,0.0228,0.0612,0.0485,0.2082,0.0001,-0.0027,0.019,0.021,0.0859,0.0184,0.0002,0.0053,-0.0233,0.0326,0.0008,-0.0021,-0.0234,-0.0383,0.0069
2021,2,0.084785,0.071815,0.103539,0.114112,-0.035673,0.044142,0.087971,0.086238,0.124097,0.088225,0.003464,0.079659,0.085736,0.124646,0.138742,0.033289,0.054419,0.094158,0.120647,0.127542,-0.005752,0.036036,0.067334,0.083882,0.143221,-0.042326,0.123322,0.132587,0.126455,0.0995,0.065299,0.083201,0.089496,0.146914,0.067221,0.115475,0.108739,0.0563,0.108597,0.020865,0.059115,0.096767,0.073234,0.066586,0.051268,-0.018257,0.03328,0.047856,0.006013,0.027321,0.091847,0.134067,0.109987,-0.260891,0.102363,0.039561,0.108917,0.091223,0.128016,0.150116,-0.01411,0.094693,0.120522,0.128303,0.078077,0.057406,0.071496,0.065794,0.083924,0.049945,0.044305,0.007539,0.050555,0.032127,0.004621,0.1369,0.1092,0.1,0.1114,0.085,0.1407,0.0978,0.0898,0.103,0.0749,0.1332,0.0975,0.0942,0.0876,0.0255,0.1079,0.092,0.0615,0.057,0.0183,0.1161,0.065,0.0253,0.0249,-0.0148
2021,3,-0.055877,-0.017608,0.021872,0.061172,0.117692,-0.050795,0.000098,0.018681,0.045772,0.074815,-0.044702,0.024244,0.050881,0.062926,0.064636,-0.021158,0.044337,0.040373,0.053242,0.06642,0.02282,0.040597,0.059317,0.073866,0.061788,0.035627,0.058179,0.041579,0.058101,0.015586,0.011825,0.040974,0.038417,0.025966,-0.018516,0.023587,0.064501,0.034833,0.03802,-0.019063,0.04089,0.053051,0.06906,0.037732,-0.036874,0.038935,0.069522,0.054231,0.038441,0.007951,-0.025974,0.07496,0.093654,0.229472,0.033934,-0.042421,0.059941,0.040622,0.037097,0.046317,-0.065453,0.039027,0.067817,0.042148,0.06834,-0.065097,0.052271,0.047156,0.034262,0.052959,-0.037845,0.028946,0.040578,0.065244,0.033768,0.0345,0.0511,0.0315,0.0577,-0.0181,0.0312,0.0472,0.0406,0.0489,-0.0082,0.0558,0.0488,0.0401,0.0255,-0.0212,0.0681,0.0574,0.0567,0.0427,-0.0127,0.0706,0.0616,0.0673,0.0348,-0.0162
2021,4,-0.026062,-0.02211,0.016385,0.007737,-0.011166,0.033587,0.014107,0.021185,0.007739,0.014014,0.02956,0.039006,0.041045,0.022221,0.02972,0.04457,0.031037,0.056708,0.032459,0.062111,0.060761,0.053327,0.040284,0.047821,0.045701,-0.02587,0.006326,0.002884,0.001929,-0.002243,-0.011389,0.046105,0.015114,0.028091,0.022985,0.028734,0.04824,0.028382,0.041426,0.027434,0.038206,0.040835,0.050345,0.055824,0.040908,0.042205,0.029856,0.039758,0.060525,0.081644,-0.03117,0.017512,0.0205,-0.016489,0.039897,0.005298,0.012587,0.0209,0.018758,0.061196,0.011253,0.030594,0.039305,0.041146,0.062611,0.035346,0.056003,0.047716,0.031401,0.052076,0.06151,0.050357,0.078312,0.043062,0.053214,-0.0178,0.0077,0.0164,0.0051,-0.0018,0.0082,0.0113,0.0336,0.0133,0.0289,0.0054,0.0331,0.0289,0.0321,0.0272,0.048,0.0504,0.055,0.0475,0.0386,0.0219,0.0681,0.0638,0.041,0.0633
2021,5,0.017345,0.008459,0.00986,0.021382,0.109449,-0.023908,-0.001263,0.011569,0.026967,0.069709,-0.028159,-0.009336,0.00303,0.019751,0.066029,-0.022077,0.00232,0.022535,0.036127,0.045174,-0.012726,0.007109,0.03326,0.036626,0.080384,0.055427,0.078376,0.032464,0.033023,0.022726,0.019755,0.044966,0.020557,0.02071,-0.018292,0.023934,0.019814,0.022302,-0.005576,-0.027941,0.025967,0.03302,0.013639,0.015844,-0.038284,-0.007109,0.027596,0.017669,0.000333,-0.012661,-0.002812,0.051511,0.076919,0.117577,0.113353,-0.028569,0.034369,0.040879,0.02337,0.052564,-0.042425,0.005148,0.021823,0.017985,0.014468,-0.030576,0.017805,0.020343,0.006834,0.012664,-0.011633,-0.000952,0.014201,0.020097,-0.005983,0.0064,0.0297,0.0427,0.0505,0.0247,0.0008,0.0205,0.016,-0.0039,0.032,-0.0293,0.006,0.0037,0.0158,-0.003,0.0104,-0.0097,0.0162,0.008,-0.0174,0.0106,-0.0025,0.0036,0.0265,-0.0271
2021,6,0.08081,0.056707,0.012391,-0.005629,0.038666,0.066848,0.034218,0.013636,-0.020706,0.003993,0.050721,0.002759,-0.019791,-0.032123,-0.057227,0.051981,0.000708,-0.012135,-0.03874,-0.046521,0.057178,0.010258,-0.022231,-0.023452,-0.037225,0.018646,0.026423,0.024226,0.041856,0.050882,0.072959,-0.013179,-0.009715,-0.011222,0.035811,-0.006504,-0.037749,-0.011686,-0.015513,0.030998,0.00711,-0.02697,-0.026429,0.009225,0.052914,0.048087,-0.01432,0.009578,0.038318,0.048475,0.046722,0.0045,0.044363,-0.004377,0.033043,0.080132,-0.012341,0.006512,-0.020842,-0.023915,0.049253,-0.019811,-0.023753,-0.016939,-0.010832,0.071896,-0.020492,-0.015085,-0.00158,0.001452,0.039177,0.014022,0.013552,0.011116,0.04647,0.0186,0.0104,-0.0074,-0.0027,0.0575,0.0282,0.0083,-0.0114,0.0125,0.0516,0.0198,0.0039,-0.0063,-0.0102,0.0562,0.0253,0.009,-0.0007,0.0068,0.0129,0.0086,0.0393,0.0311,0.0071,0.0759
2021,7,-0.103675,-0.075031,-0.039029,-0.047609,-0.015428,-0.073682,-0.0292,-0.015751,-0.025245,-0.060734,-0.024442,-0.008107,-0.015317,-0.009886,-0.044834,-0.008858,0.020677,-0.012143,0.014132,-0.042888,0.032963,0.032056,0.00404,-0.015415,-0.034379,-0.084215,-0.035961,0.001077,-0.022285,-0.080056,-0.062,-0.042463,-0.013646,-0.038822,-0.056533,-0.041622,-0.018411,-0.007509,-0.007796,-0.037727,-0.037902,-0.02037,0.020624,0.001895,-0.01858,0.027948,0.011611,0.024765,0.033858,0.009052,-0.095316,-0.01504,-0.010124,-0.021388,-0.01472,-0.087471,-0.030776,-0.003532,-0.028362,-0.03265,-0.064046,-0.021023,0.016761,-0.007804,-0.012123,-0.058898,-0.004131,0.006183,0.020783,0.00195,-0.017659,-0.005217,0.020693,0.029413,0.030859,-0.0659,-0.0164,-0.0311,-0.0397,-0.0843,-0.0431,-0.0268,-0.0276,-0.0206,-0.0818,-0.0149,-0.0005,-0.0017,-0.0266,-0.0448,0.0128,0.0296,-0.0011,-0.0221,-0.0484,0.013,0.036,0.0246,-0.005,0.0185
2021,8,0.027634,0.053953,0.042932,0.020428,0.03809,0.019869,0.023937,0.012897,0.016434,0.024533,0.020095,0.011771,0.012726,0.018653,0.035309,0.031325,0.016191,0.021285,0.03083,0.050117,0.033165,0.04114,0.005554,0.012868,0.043102,0.024509,0.03083,0.009856,0.050627,0.047831,0.008161,-0.000988,0.012232,0.024238,0.032675,0.006506,0.007486,0.022558,0.03669,0.013058,0.021801,0.020612,0.018218,0.035104,0.032022,0.030274,0.001008,0.029137,0.030872,0.042123,0.047786,0.020364,0.034622,0.040009,0.009082,0.035276,0.01409,0.015626,0.019497,-0.002675,0.013441,0.016891,0.015324,0.018728,0.020471,0.032971,0.035344,0.030392,0.01659,0.02586,0.02345,0.019911,0.037648,0.04882,0.024299,0.0518,0.0238,0.0249,0.0146,0.0214,0.0036,0.0233,0.0228,0.0229,0.0325,0.0037,0.0178,0.0084,0.0276,0.0225,0.0023,0.0157,0.021,0.0474,0.0605,0.0142,0.0353,0.0199,0.0543,0.0307
2021,9,-0.058723,-0.043873,-0.036511,-0.006712,0.000917,-0.052721,-0.041799,-0.03598,-0.005829,0.033514,-0.038677,-0.03969,-0.027563,-0.048474,0.020322,-0.043,-0.049698,-0.022423,-0.047095,0.014868,-0.052827,-0.062217,-0.043843,-0.007534,0.006721,-0.011529,-0.035305,-0.017514,-0.016841,-0.044253,-0.001584,-0.021901,-0.026256,-0.022214,-0.044379,0.015279,-0.017933,-0.032729,-0.039798,-0.039951,0.012388,-0.022448,-0.051867,-0.042798,-0.043759,-0.047193,-0.035315,-0.051627,-0.048243,-0.042932,-0.033292,-0.009129,-0.014509,-0.027972,-0.02675,-0.029545,-0.019002,-0.029097,-0.012783,-0.032955,-0.034853,-0.022482,-0.021933,-0.041719,-0.036181,-0.023519,-0.02703,-0.023306,-0.049644,-0.055772,-0.011002,-0.013672,-0.035977,-0.063146,-0.054447,-0.0284,-0.0474,-0.0191,-0.0087,-0.0157,-0.024,-0.0309,-0.0256,-0.0121,-0.0297,-0.0209,-0.0142,-0.0311,-0.022,-0.0252,-0.0504,-0.0335,-0.0478,-0.0246,-0.0237,-0.047,-0.0555,-0.0403,-0.0431,-0.0333
