year,month,MKTRF,SMB,HML,RMW,CMA,UMD,HMLM,REG,IA,ROE,ME,PEAD,FIN,STR,ILR,EPRD
2018,6,0.0048,0.008,-0.0234,0.0079,0.0024,-0.0235,0.002123427,0.000872,-0.003929,0.014065,0.006134,0.007433265,-0.011879772,0.0063,0.000865,-0.00047
2018,7,0.0319,-0.0193,0.0047,0.0156,0.0035,-0.0141,0.002478556,0.014064,0.004681,0.019791,-0.013017,-0.022398021,0.03920682,0.0178,-0.057927,0.021149
2018,8,0.0344,0.0064,-0.0394,-0.0031,-0.027,0.0529,-0.04808603,0.04167,-0.024129,0.003628,0.015016,0.057738419,-0.020994518,0.0153,0.024764,0.133725
2018,9,0.0006,-0.0248,-0.017,0.0063,0.0129,0.0004,-0.001285419,0.009718,0.0145,0.007193,-0.031009,0.008634103,0.014151325,0.0008,0.039062,0.002703
2018,10,-0.0768,-0.0446,0.034,0.0094,0.0359,-0.0199,0.033509209,-0.007543,0.041724,0.012653,-0.047513,-0.000529399,0.058152851,0.0127,-0.022012,-0.033987
2018,11,0.0169,-0.0077,0.003,-0.0055,0.0039,-0.0137,-0.014138211,0.027784,-0.009826,0.006932,-0.007807,0.002073027,-0.039736259,0.0123,-0.038929,-0.006111
2018,12,-0.0957,-0.0288,-0.0184,-0.0002,0.0021,0.0211,-0.025090907,0.024925,-0.008421,0.012754,-0.030346,0.02111903,0.012464956,-0.0161,-0.048921,-0.02558
2019,1,0.084,0.0303,-0.0046,-0.008,-0.0151,-0.0868,0.030288641,-0.071445,-0.009971,-0.039593,0.020507,-0.027034347,-0.050543994,0.081,-0.052728,0.048627
2019,2,0.034,0.0174,-0.0267,0.0012,-0.0159,0.0086,-0.028323577,0.013807,-0.025881,0.00527,0.011925,0.002772762,-0.013801702,-0.0007,0.049421,-0.022186
2019,3,0.011,-0.0351,-0.0417,0.009,-0.0095,0.0221,-0.025487477,0.006648,-0.004832,0.000942,-0.034388,-0.001775221,0.002337444,0.0009,-0.025692,-0.055056
2019,4,0.0397,-0.0117,0.0215,0.0161,-0.0222,-0.0297,0.006452008,0.010612,-0.024268,0.018378,-0.002524,0.016477756,0.017289914,0.0088,0.008829,0.007981
2019,5,-0.0694,-0.0159,-0.0237,-0.0046,0.0177,0.0756,-0.038897422,0.00171,0.015221,0.006472,-0.019174,0.018641064,-0.007651153,0.0081,0.003597,-0.03224
2019,6,0.0693,0.0037,-0.0071,0.009,-0.0044,-0.023,-0.002539982,-0.004102,-0.002681,-0.001339,-0.0043,0.019980331,-0.000726251,0.0384,-0.037764,-0.003378
2019,7,0.0119,-0.0178,0.0048,-0.0008,0.0036,0.0289,-0.010109612,0.013001,0.001745,0.004834,-0.016351,0.023740649,0.025295245,-0.0021,0.02431,0.054583
2019,8,-0.0258,-0.0324,-0.0478,0.0056,-0.0068,0.0692,-0.052092629,0.015138,-0.010153,0.018765,-0.04209,0.044067806,0.007818508,-0.0239,0.022084,-0.048168
2019,9,0.0143,0.0027,0.0675,0.0184,0.0337,-0.0681,0.059588745,-0.018618,0.029758,0.017112,0.014364,-0.022828414,0.08144677,0.0505,-0.010672,-0.011288
2019,10,0.0206,0.0026,-0.0191,0.0044,-0.0096,0.0015,-0.024486862,0.019432,-0.006405,0.008396,0.00823,0.000243092,0.012597979,-0.0041,0.030576,0.035743
2019,11,0.0387,0.0044,-0.0202,-0.0159,-0.0124,-0.0266,-0.018068375,-0.006352,-0.010307,-0.013054,0.000017,-0.003588733,-0.048604094,-0.0019,0.051115,-0.004626
2019,12,0.0277,0.0097,0.0175,0.0001,0.0124,-0.0177,0.0339025,-0.007662,0.018016,-0.012858,0.013017,-0.005242031,0.001020963,0.0064,-0.039973,-0.002161
2020,1,-0.0011,-0.0438,-0.0625,-0.0117,-0.0232,0.0598,-0.084014381,0.024581,-0.023964,-0.004568,-0.047449,-0.005859457,-0.047399081,0.0256,-0.009713,0.072503
2020,2,-0.0813,0.0004,-0.0381,-0.0147,-0.0251,-0.004,-0.030559216,0.015515,-0.022206,-0.004626,-0.013723,0.005971289,-0.051875174,-0.0239,0.031232,-0.012366
2020,3,-0.1339,-0.0828,-0.1387,-0.0157,0.0124,0.0797,-0.144974102,0.119071,0.021202,0.058395,-0.084075,0.063876035,-0.026811297,-0.116,-0.004974,-0.141853
2020,4,0.1365,0.0256,-0.0133,0.0272,-0.01,-0.0523,0.104562185,-0.027459,-0.001436,-0.019135,0.033984,-0.024517169,-0.029475967,0.1568,0.040602,0.072144
2020,5,0.0558,0.0197,-0.0488,0.0095,-0.0326,0.0043,-0.036351875,0.007014,-0.037099,-0.006115,0.024777,0.001864719,-0.031861444,-0.0328,0.011854,0.032351
2020,6,0.0246,0.0196,-0.022,0.0009,0.0054,-0.0073,-0.003118118,0.016956,0.002574,0.011653,0.022921,0.043861128,0.00264951,-0.019,-0.029696,-0.091928
2020,7,0.0577,-0.032,-0.0141,0.0041,0.0102,0.0761,-0.049053083,0.013992,-0.013813,0.033555,-0.012545,0.020612519,-0.02324306,-0.033,0.056618,0.074848
2020,8,0.0763,-0.0089,-0.0297,0.0428,-0.0119,0.0055,-0.002820881,-0.016697,-0.029853,-0.007089,-0.020267,0.024474514,-0.005985819,-0.0236,0.054939,-0.004921
2020,9,-0.0363,0.0001,-0.0271,-0.0136,-0.0185,0.0312,-0.031384958,0.008072,-0.025136,0.011375,0.00592,-0.008514155,-0.016433235,0.0041,-0.006175,-0.026767
2020,10,-0.021,0.0464,0.0425,-0.0083,-0.0078,-0.0305,0.031208738,0.000726,-0.004067,-0.026512,0.026025,-0.01154578,0.012867834,0.0058,0.004884,0.001647
2020,11,0.1247,0.0711,0.0209,-0.022,0.014,-0.1243,0.125170852,-0.098294,0.031876,-0.143089,0.041354,-0.023165012,-0.049703669,0.0301,0.015022,-0.084636
2020,12,0.0463,0.0479,-0.0151,-0.0196,-0.0012,-0.0232,-0.004829003,-0.010062,-0.027157,-0.041575,0.042013,-0.002080889,-0.030144211,-0.0298,0.053841,-0.003472
2021,1,-0.0003,0.0694,0.0301,-0.0378,0.0494,0.045,0.005398716,-0.071561,0.064987,-0.019992,0.082266,-0.035425218,-0.020783466,0.0076,0.098473,-0.011357
2021,2,0.0278,0.0454,0.0715,0.0039,-0.0194,-0.0789,0.101466127,-0.056844,-0.006657,-0.061829,0.043707,0.005521587,0.033847187,0.045,-0.022016,-0.079091
2021,3,0.0308,-0.0088,0.0739,0.0636,0.0342,-0.0614,0.065054077,-0.014957,0.046803,0.044253,-0.006519,-0.030339489,0.106889518,-0.009,0.072904,-0.041957
2021,4,0.0493,-0.0316,-0.0095,0.0244,-0.027,0.0116,0.001426629,0.021599,-0.033593,0.022228,-0.030234,0.024144254,0.023910272,0.0132,0.013662,0.06268
2021,5,0.0029,0.0122,0.0709,0.0245,0.0304,0.0088,0.066425924,-0.015652,0.044315,0.025653,0.015281,0.025335728,0.063118883,0.0134,-0.12493,-0.065471
2021,6,0.0275,-0.0034,-0.0787,-0.0214,-0.0094,0.022,-0.049712443,0.036784,-0.025541,-0.012674,-0.001273,-0.019651796,-0.05876228,0.0311,-0.025103,0.075971
2021,7,0.0127,-0.0461,-0.0178,0.0546,-0.0052,-0.0228,-0.010658493,0.053209,-0.015395,0.07473,-0.030131,0.004670315,0.033122988,-0.0073,-0.000472,0.032905
2021,8,0.0291,-0.0068,-0.0015,-0.0028,-0.0179,0.0245,-0.010946764,0.023736,-0.02054,0.012468,-0.007712,0.001991337,-0.010010702,-0.0156,0.02985,0.026054
2021,9,-0.0437,0.0112,0.0508,-0.0196,0.021,0.0149,0.054396069,-0.046872,0.032832,-0.017584,0.007796,-0.000239729,-0.032094417,0.0076,0.027713,-0.017365
2021,10,0.0665,-0.027,-0.0049,0.0166,-0.0145,0.0319,-0.015775696,0.033914,-0.022802,0.033116,-0.019889,0.031987454,-0.032005288,-0.016,0.019161,0.065679
2021,11,-0.0155,-0.0177,-0.0045,0.072,0.0173,0.0088,-0.020630981,0.04796,-0.003591,0.083907,-0.006214,0.010604685,0.065836915,-0.0275,0.068546,0.105024
2021,12,0.031,-0.008,0.0326,0.0491,0.044,-0.026,0.03770262,0.012502,0.052655,0.037494,-0.005947,-0.001210159,0.089183008,-0.0021,0.016355,0.074756
2022,1,-0.0625,-0.0406,0.1275,0.0084,0.0772,-0.026,0.123898923,-0.033889,0.103845,0.007958,-0.03734,-0.031920209,0.100312547,-0.0475,0.074435,0.074471
2022,2,-0.0229,0.0292,0.0308,-0.0209,0.0312,0.0176,0.026382191,-0.042422,0.036933,-0.023836,0.031876,0.034030906,-0.028158713,-0.0332,0.092554,0.041566
2022,3,0.0305,-0.0217,-0.0181,-0.0153,0.0314,0.0301,-0.001364708,-0.014303,0.032339,-0.00112,-0.018472,-0.01250738,-0.020470049,0.0002,0.096008,-0.012424
2022,4,-0.0946,-0.0039,0.0617,0.0352,0.0589,0.0487,0.043115828,0.000161,0.060285,0.046841,0.008844,-0.009617486,0.096082453,-0.0203,-0.021264,0.074602
2022,5,-0.0034,-0.0006,0.0839,0.0156,0.0397,0.0243,0.066522205,0.012622,0.05733,0.01064,0.00807,-0.013539155,0.04242016,-0.0207,0.032163,0.081384
2022,6,-0.0843,0.013,-0.0597,0.0181,-0.0469,0.0075,-0.018779353,0.014046,-0.056119,0.010063,0.006968,-0.012509163,-0.027067578,0.0168,0.019757,-0.044681
2022,7,0.0957,0.0182,-0.0405,0.0082,-0.0683,-0.0395,-0.035180663,0.023743,-0.05596,-0.020623,0.002844,-0.021879125,-0.030418494,0.0637,-0.087521,-0.104736
2022,8,-0.0377,0.0152,0.0029,-0.0475,0.0129,0.0204,-0.000454808,-0.034257,0.027022,-0.026136,0.014702,-0.019063581,-0.008747056,0.0162,-0.006064,0.046185
2022,9,-0.0935,-0.0105,0.0005,-0.0151,-0.008,0.0351,-0.027725514,0.016949,-0.003029,0.011599,-0.017464,0.017832093,-0.011959301,-0.0169,0.002952,0.035646
2022,10,0.0783,0.0189,0.0801,0.0334,0.0664,0.0396,0.049978553,-0.00895,0.075208,0.051531,0.048084,-0.040304001,0.101531271,0.0035,-0.01651,0.124586
2022,11,0.046,-0.0274,0.0138,0.0638,0.0318,-0.0198,0.023364992,0.013382,0.021134,0.025263,-0.023135,-0.029904102,0.058581847,0.0055,-0.026131,0.026914
2022,12,-0.0641,-0.0015,0.0137,0.0025,0.042,0.0455,-0.00430418,-0.004092,0.039516,-0.004662,0.003653,0.023536141,0.035387685,-0.034,0.062467,0.056435
2023,1,0.0665,0.0441,-0.0401,-0.0244,-0.0447,-0.1601,0.048345054,-0.020987,-0.054623,-0.042413,0.047247,-0.0586,-0.0684,0.0947,-0.106486,-0.107249
2023,2,-0.0258,0.0066,-0.0081,0.0101,-0.0133,0.0015,-0.020718223,0.019794,-0.013424,0.029243,-0.001313,0.0251,0.0046,-0.0142,0.026738,-0.012735
2023,3,0.0251,-0.0694,-0.0885,0.0224,-0.0237,-0.0247,-0.083468211,0.06312,-0.032743,0.011849,-0.077886,0.0214,0.0152,-0.025,-0.008272,-0.066583
2023,4,0.0061,-0.0256,-0.0004,0.0242,0.0286,0.0162,-0.002562098,-0.005297,0.030871,-0.010976,-0.019674,-0.0229,0.0677,-0.0078,-0.002121,0.023966
2023,5,0.0035,-0.0038,-0.0772,-0.0181,-0.0722,-0.0063,-0.061374215,0.017062,-0.069667,-0.011789,-0.017025,0.0446,-0.0378,0.0403,-0.08655,-0.136889
2023,6,0.0646,0.0134,-0.0026,0.0218,-0.0162,-0.0237,0.008876068,0.002824,-0.014515,0.042909,0.026905,-0.008,-0.0043,0.0088,-0.060212,-0.009094
2023,7,0.0321,0.0286,0.0411,-0.0057,0.0057,-0.0398,0.043774321,-0.010095,-0.005918,-0.006995,0.014887,0.0009,0.0012,-0.018,0.032435,0.038567
2023,8,-0.0239,-0.0365,-0.0106,0.0343,-0.0237,0.0377,-0.006904623,0.050538,-0.008323,0.051629,-0.023035,0.025,0.0296,0.0226,-0.004587,0.046598
2023,9,-0.0524,-0.018,0.0152,0.0186,-0.0083,0.0026,0.015803695,0.030499,-0.005022,0.033765,-0.001586,0.0221,0.0222,-0.0266,0.047099,0.036466
2023,10,-0.0319,-0.0404,0.0019,0.0246,-0.0066,0.0173,-0.002546679,0.046495,-0.003951,0.05771,-0.026272,0.0152,0.0353,-0.0258,-0.085007,-0.016822
2023,11,0.0884,-0.0012,0.0164,-0.0391,-0.01,0.0275,0.004251694,-0.032768,-0.022334,-0.038269,-0.007873,-0.0338,-0.0527,0.0328,-0.040058,-0.039347
2023,12,0.0485,0.0732,0.0493,-0.0306,0.0132,-0.0553,0.03190907,-0.042574,0.004286,-0.036554,0.054177,0.0114,-0.0753,-0.0411,0.054094,0.001048
