year,month,SMALL LoAC,ME1 AC2,ME1 AC3,ME1 AC4,SMALL HiAC,ME2 AC1,ME2 AC2,ME2 AC3,ME2 AC4,ME2 AC5,ME3 AC1,ME3 AC2,ME3 AC3,ME3 AC4,ME3 AC5,ME4 AC1,ME4 AC2,ME4 AC3,ME4 AC4,ME4 AC5,BIG LoAC,ME5 AC2,ME5 AC3,ME5 AC4,BIG HiAC,SMALL LoBETA,ME1 BETA2,ME1 BETA3,ME1 BETA4,SMALL HiBETA,ME2 BETA1,ME2 BETA2,ME2 BETA3,ME2 BETA4,ME2 BETA5,ME3 BETA1,ME3 BETA2,ME3 BETA3,ME3 BETA4,ME3 BETA5,ME4 BETA1,ME4 BETA2,ME4 BETA3,ME4 BETA4,ME4 BETA5,BIG LoBETA,ME5 BETA2,ME5 BETA3,ME5 BETA4,BIG HiBETA,SMALL NegNI,SMALL ZeroNI,SMALL LoNI,ME1 NI2,ME1 NI3,ME1 NI4,SMALL HiNI,ME2 NegNI,ME2 ZeroNI,ME2 LoNI,ME2 NI2,ME2 NI3,ME2 NI4,ME2 HiNI,ME3 NegNI,ME3 ZeroNI,ME3 LoNI,ME3 NI2,ME3 NI3,ME3 NI4,ME3 HiNI,ME4 NegNI,ME4 ZeroNI,ME4 LoNI,ME4 NI2,ME4 NI3,ME4 NI4,ME4 HiNI,BIG NegNI,BIG ZeroNI,BIG LoNI,ME5 NI2,ME5 NI3,ME5 NI4,BIG HiNI,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR
1984,11,-0.036523,-0.02777,-0.016817,-0.037813,-0.043243,-0.032825,-0.005146,-0.015868,-0.041112,-0.033512,0.005576,-0.001368,0.004153,0.000268,-0.037386,-0.004634,-0.004172,-0.005639,-0.012338,-0.036672,-0.027074,0.002693,-0.008136,-0.012406,-0.022531,0.004234,-0.006511,-0.022905,-0.029901,-0.052347,0.016801,0.009236,-0.009045,-0.022087,-0.047736,0.021674,0.014441,0.010183,-0.008401,-0.026749,0.00965,-0.00158,-0.007634,-0.020188,-0.033573,0.009947,-0.018123,-0.022437,-0.008832,-0.030346,-0.019724,-0.030408,-0.019391,-0.031038,-0.021023,-0.032186,-0.049333,-0.018891,-0.011093,-0.015477,-0.024734,-0.000135,-0.009138,-0.040361,0.007074,0.013666,0.01836,-0.003902,-0.000363,0.000593,-0.028262,0.001851,0.020071,-0.000665,-0.006218,-0.022336,-0.00092,-0.025874,-0.004032,0.005034,-0.013058,-0.008653,-0.022949,-0.002795,-0.008295,-0.0472,-0.0284,-0.0245,-0.0083,-0.0325,-0.0361,-0.0284,-0.0042,-0.0002,-0.0239,-0.0256,0.0013,0.0019,-0.0075,-0.0195,0.0028,-0.0032,-0.0141,-0.0105,-0.0023,-0.0049,-0.0119,-0.0104,-0.0036,-0.013,-0.0499,-0.0086,-0.0162,-0.01,-0.0382,-0.025,-0.0085,0.0066,0.0025,-0.0206,-0.0066,0.0082,0.0066,0.0173,-0.0222,0.0038,0.007,0.0074,-0.006,-0.032,-0.0017,-0.0058,0.0066,-0.0194,-0.0363,0.00454,-0.018353,-0.030107,-0.046729,-0.07253,0.009491,-0.007631,-0.032742,-0.016988,-0.061865,0.02719,0.001544,-0.003581,-0.02251,-0.048966,0.009168,-0.010099,-0.011387,-0.005896,-0.015693,-0.007045,-0.005593,-0.009027,-0.003124,-0.019872,0.003934,-0.017467,-0.03182,-0.048178,-0.072904,0.008989,-0.007313,-0.026019,-0.022425,-0.060855,0.026926,-0.003358,0.005779,-0.027271,-0.047416,0.00629,-0.003755,-0.005763,-0.006048,-0.022814,-0.002888,-0.004798,-0.011898,0.000496,-0.026975
1984,12,-0.007163,0.01931,0.014464,0.007654,0.006714,0.004252,0.019428,0.024071,0.011434,0.027759,0.02706,0.021146,0.020405,0.04076,0.013914,0.017457,0.022376,0.01712,0.042417,0.022686,0.029099,0.022074,0.027574,0.011546,0.041441,0.023523,0.012247,0.010603,0.003225,0.004088,0.028521,0.024136,0.023833,0.01757,0.022329,0.023028,0.028655,0.019146,0.027523,0.039681,0.018293,0.039642,0.02566,0.022871,0.024725,0.02521,0.029511,0.017851,0.01844,0.023958,0.008674,0.003335,-0.005107,0.008629,0.011189,0.013161,0.01564,0.004347,0.040074,0.013014,0.029497,0.029109,0.015588,0.028111,0.032678,0.025613,0.007888,0.047472,0.017711,0.01796,0.041394,0.026312,-0.005422,0.019942,0.030973,0.037072,0.028632,0.033476,0.030194,-0.000778,0.01522,0.021915,0.026895,0.03336,0.031964,0.0061,0.003,0.0003,0.0274,0.0053,0.0439,0.0299,0.0158,0.0156,0.0194,0.0274,0.0192,0.0155,0.0358,0.0284,0.0438,0.0294,0.0208,0.0214,0.015,0.0409,0.0192,0.0271,0.0284,0.025,-0.014,0.0032,0.0105,0.021,0.031,-0.0077,0.0132,0.0233,0.0412,0.0399,-0.0071,0.0149,0.0322,0.033,0.0383,0.0058,0.0237,0.0227,0.0221,0.0348,0.0147,0.0236,0.0207,0.0363,0.0204,0.020229,0.009572,0.015423,0.000819,-0.010005,0.026176,0.039825,0.018961,0.025718,0.019395,0.027846,0.032121,0.028125,0.012745,0.022613,0.02638,0.037366,0.030327,0.024579,0.002746,0.019673,0.02277,0.035973,0.021898,0.040066,0.020389,0.007849,0.013309,0.001738,-0.008561,0.025103,0.039116,0.020741,0.01292,0.028395,0.027974,0.028021,0.018368,0.020757,0.02662,0.028119,0.029172,0.033605,0.023883,0.006656,0.021324,0.022851,0.026438,0.027948,0.03359
1985,1,0.120651,0.109079,0.113567,0.137188,0.142661,0.129724,0.122304,0.127304,0.095315,0.149124,0.085937,0.105461,0.091989,0.102102,0.139363,0.113301,0.104791,0.076394,0.088327,0.111351,0.072068,0.060911,0.0435,0.098207,0.093116,0.059971,0.083338,0.105631,0.130601,0.153328,0.083569,0.094893,0.089187,0.128055,0.145801,0.059718,0.08817,0.102388,0.105731,0.155407,0.045702,0.09277,0.116363,0.104223,0.153141,0.036679,0.088404,0.083778,0.08828,0.133383,0.091604,0.105103,0.124102,0.132832,0.118078,0.114904,0.170183,0.088454,0.107384,0.122761,0.124138,0.116281,0.118776,0.138081,0.098368,0.081341,0.093587,0.100053,0.107712,0.104838,0.127785,0.090656,0.099487,0.081416,0.115897,0.094291,0.100146,0.097294,0.077909,0.034856,0.064579,0.073514,0.08639,0.073657,0.088656,0.1653,0.1355,0.1118,0.1293,0.1214,0.1384,0.131,0.1067,0.1352,0.1089,0.1483,0.114,0.0976,0.095,0.1049,0.1255,0.0987,0.101,0.1006,0.0675,0.1063,0.0619,0.0785,0.0629,0.0733,0.1239,0.113,0.0971,0.1043,0.1353,0.0928,0.1366,0.1008,0.1032,0.1168,0.1422,0.0917,0.0793,0.0961,0.1151,0.0867,0.1008,0.0802,0.0889,0.1124,0.081,0.0599,0.052,0.0878,0.1298,0.08157,0.141078,0.157623,0.164266,0.167203,0.077546,0.116307,0.140371,0.164029,0.135781,0.076055,0.090486,0.130852,0.128581,0.139377,0.074188,0.082488,0.103297,0.121231,0.109014,0.059168,0.083386,0.064288,0.083612,0.089543,0.08213,0.142299,0.157033,0.165104,0.167613,0.077828,0.111331,0.139931,0.156962,0.145287,0.07323,0.090884,0.114548,0.133001,0.149984,0.065616,0.090366,0.105676,0.113867,0.115388,0.060268,0.059328,0.079626,0.074962,0.101313
1985,2,0.03552,0.035537,0.044139,0.024289,0.039488,0.02847,0.027979,0.017947,0.024482,0.032229,0.014997,0.010017,0.004222,0.016092,0.01628,0.004702,0.024799,0.01744,0.009527,0.016161,0.017395,0.018981,0.036443,0.007322,-0.010901,0.025213,0.03283,0.034417,0.032276,0.03876,0.027211,0.01884,0.033733,0.029332,0.016745,0.005013,0.03373,0.012265,0.001665,0.000492,0.024959,0.024805,0.024965,0.016986,-0.031695,0.032057,0.006417,0.026598,0.01038,0.00417,0.049424,0.037785,0.037824,0.04979,0.034547,0.023783,0.03045,0.018309,0.010716,0.021075,0.034776,0.026751,0.02506,0.025071,0.022676,0.034842,0.004922,0.020266,0.00106,0.000413,0.010367,0.030526,0.025599,0.036713,0.011503,0.008933,0.006035,0.010525,0.024275,0.058722,0.038488,0.014861,-0.005283,0.011425,0.008309,0.0515,0.0473,0.0452,0.024,0.0248,0.0408,0.0373,0.0185,0.0245,0.0222,0.0145,0.0231,0.0355,0.0095,0.0006,0.02,0.0216,0.0143,0.0099,-0.0079,0.0352,0.024,0.006,0.009,0.0006,0.0433,0.0305,0.0268,0.0214,0.0466,0.0357,0.0334,0.0112,0.0174,0.0333,0.0018,0.0139,0.0132,0.0258,0.0203,0.0009,0.0112,0.0065,0.0067,0.0239,0.0076,0.0272,0.0104,0.0214,0.0182,0.031178,0.033575,0.034274,0.031144,0.044835,0.032824,0.030153,0.023463,0.023107,0.026117,0.01796,0.02591,0.019717,0.0224,-0.002115,0.011725,0.008703,0.022824,-0.001754,0.016981,0.015,0.015601,0.031909,0.007076,0.018592,0.030941,0.034568,0.036024,0.032236,0.041768,0.032907,0.033747,0.017392,0.02855,0.024363,0.024369,0.023516,0.013586,0.023763,-0.003245,0.01098,0.011239,0.019037,0.014381,0.004626,0.034867,0.007357,0.024705,0.012549,0.010336
1985,3,-0.020874,-0.002491,-0.009761,-0.020244,-0.027181,-0.045146,-0.014381,-0.020273,-0.017412,-0.032583,-0.014678,-0.026379,0.006902,-0.010325,-0.042094,-0.039364,0.029982,0.012294,-0.016581,-0.029493,-0.006012,0.008258,0.018656,-0.00471,-0.02068,0.019906,0.001016,-0.01518,-0.023524,-0.032309,0.030907,0.009066,-0.016115,-0.020058,-0.047862,0.037386,0.000378,-0.001055,-0.024013,-0.045464,0.034567,0.001583,-0.016916,-0.017543,-0.022713,0.034542,-0.015028,-0.013772,-0.002949,-0.013707,-0.00728,-0.007055,-0.02317,-0.000778,-0.020383,0.006497,-0.04319,-0.005586,-0.003879,-0.007154,-0.015505,-0.024199,-0.019698,-0.032235,0.015322,-0.007414,-0.021886,0.002811,-0.008374,-0.005908,-0.02963,0.025857,-0.004797,-0.00593,-0.009018,-0.013083,0.004869,-0.012237,0.009111,-0.002376,0.008529,0.00332,-0.023825,0.015883,-0.003031,-0.0226,-0.0117,-0.0018,-0.0152,-0.0246,-0.0186,-0.008,-0.0089,-0.0251,-0.0239,-0.0027,-0.0221,-0.0069,-0.0028,-0.0232,-0.0014,-0.0084,0.005,-0.0109,-0.0044,-0.0268,-0.0243,0.007,0.0219,0.0279,-0.0241,-0.0028,-0.0172,-0.0006,-0.0159,-0.0146,-0.0322,-0.0147,-0.0095,-0.0167,0.002,-0.0094,-0.0008,0.008,-0.0121,-0.0006,-0.0031,-0.005,0.0008,-0.0081,-0.0242,0.0132,0.0006,-0.0001,0.0091,0.015312,-0.000762,-0.023708,-0.026363,-0.05501,0.008991,0.00436,-0.038307,-0.032572,-0.039462,0.014891,0.0013,-0.018552,-0.017513,-0.044706,0.038764,0.014005,-0.020522,-0.03322,-0.01824,-0.001864,0.009837,0.017395,-0.010191,-0.000806,0.01589,-0.00129,-0.017683,-0.030551,-0.058056,0.009885,-0.002141,-0.033979,-0.029117,-0.041152,0.01498,0.003791,-0.02739,-0.006839,-0.048199,0.042725,0.013905,-0.023212,-0.027708,-0.026255,0.02808,-0.003695,-0.000873,-0.006614,-0.00785
1985,4,-0.018019,-0.011312,-0.017596,-0.008396,-0.008605,-0.029032,-0.023328,-0.016193,-0.009596,-0.036071,-0.001853,-0.013371,-0.018189,0.009118,-0.011589,-0.039654,-0.007373,-0.008087,-0.002951,-0.017265,-0.022308,0.000092,0.011438,-0.009919,-0.036336,0.023146,0.011307,-0.015064,-0.004972,-0.024736,0.02179,0.022582,0.000959,-0.028243,-0.024947,0.023227,0.008175,0.003478,0.00155,-0.049621,0.008285,0.012562,-0.006188,-0.027097,-0.029113,-0.010179,0.006041,0.002522,0.001232,-0.035457,-0.001198,-0.005529,-0.0062,-0.002611,0.00746,-0.005855,-0.025822,0.008314,0.006176,-0.010812,-0.00367,0.012143,-0.01919,-0.035745,-0.003649,-0.003503,0.007959,-0.018667,0.003115,0.009936,0.000744,0.009509,-0.016874,-0.006411,-0.018904,-0.002037,-0.002585,-0.001225,-0.003608,0.012571,0.002139,-0.012409,0.000759,-0.008631,0.001379,-0.0182,-0.0217,-0.0119,0.0024,-0.0101,-0.03,-0.0026,-0.0117,0.0056,0.0045,-0.0374,-0.007,0.0012,0.0354,0.0019,-0.027,-0.009,0.0044,0.0057,0.001,-0.0385,-0.0069,0.0112,0.0072,-0.0067,-0.0311,-0.0241,0.0029,0.0179,-0.0188,-0.0213,-0.0154,-0.0046,0.0057,-0.0094,-0.0111,-0.0027,0.0097,0.0163,0.0011,-0.0249,-0.0212,0.0118,0.0117,-0.004,0.0357,-0.0073,-0.0094,-0.0053,-0.0188,0.011656,0.005284,-0.001598,-0.032312,-0.040564,0.026061,0.00079,-0.015044,-0.015715,-0.036736,0.034642,0.006866,-0.000642,-0.013187,-0.03607,0.023465,-0.003125,0.003834,-0.010297,-0.035576,-0.00088,0.008536,0.016886,-0.016448,-0.020326,0.010942,0.007293,-0.002878,-0.029697,-0.042385,0.025905,-0.002497,-0.008651,-0.01802,-0.038281,0.03344,0.007847,-0.00005,-0.007027,-0.040972,0.02142,-0.006369,0.00882,-0.000579,-0.043576,0.01584,-0.004547,0.007981,-0.007775,-0.024867
1985,5,0.019481,0.018324,0.026119,0.03423,0.026824,0.033444,0.041002,0.045915,0.034511,0.048692,0.042225,0.050513,0.041431,0.046701,0.069923,0.045631,0.039319,0.069792,0.063304,0.085371,0.0663,0.051604,0.05525,0.06419,0.084108,0.032931,0.039333,0.013535,0.034318,0.022748,0.034885,0.025189,0.048078,0.042838,0.045116,0.047316,0.058849,0.037054,0.052655,0.044984,0.066812,0.069094,0.052756,0.063435,0.026273,0.073,0.070048,0.047627,0.038994,0.058073,0.026713,0.013552,0.008058,0.033607,0.05017,0.030113,0.03037,0.047457,0.050861,0.026585,0.026855,0.04811,0.049105,0.043059,0.043382,0.033984,0.035952,0.064363,0.036351,0.047455,0.064544,0.061787,0.060566,0.067767,0.07934,0.045757,0.038602,0.067075,0.06738,0.007921,0.049285,0.080444,0.041845,0.081106,0.093392,0.017,0.0187,0.011,0.027,0.0348,0.0427,0.0451,0.0234,0.0418,0.0579,0.023,0.0416,0.0381,0.0536,0.0619,0.0507,0.0499,0.0574,0.0553,0.0562,0.0673,0.0809,0.0646,0.0652,0.0473,-0.0067,0.0219,0.0324,0.0366,0.0417,0.0112,0.044,0.032,0.054,0.0503,0.0261,0.0551,0.0367,0.0411,0.0656,0.0437,0.0352,0.0624,0.0595,0.0771,0.0464,0.0595,0.0525,0.0666,0.1048,0.029001,0.028668,0.037317,0.02048,-0.005926,0.043705,0.036365,0.042528,0.056558,0.038543,0.04615,0.0554,0.04945,0.036839,0.044526,0.055614,0.052903,0.063944,0.062419,0.035068,0.055875,0.064767,0.072878,0.087455,0.049446,0.030403,0.028101,0.035375,0.018517,-0.0015,0.045444,0.033306,0.050942,0.045741,0.04286,0.045179,0.055991,0.048006,0.043537,0.039593,0.049773,0.059641,0.067776,0.057051,0.036285,0.054331,0.062889,0.068571,0.086425,0.051577
1985,6,-0.004514,0.001189,-0.002634,0.017601,0.007502,0.01084,0.009131,0.009935,0.020504,0.012615,0.020607,0.001534,0.045496,0.018291,0.006978,0.021755,0.020928,0.022942,0.026187,0.011878,0.017387,0.017652,0.018678,0.007732,0.010828,0.023483,0.017212,0.016401,0.007165,-0.001073,0.051292,0.042038,0.02087,0.011859,0.008559,0.049291,0.033608,0.030401,0.009911,0.013765,0.035112,0.029324,-0.001176,0.020837,0.002853,0.025424,0.007976,0.00052,0.014552,0.021456,0.011825,0.004665,0.00281,0.012834,0.00718,0.031722,0.005026,0.032564,0.021348,0.020753,0.014649,0.044818,0.012569,0.011789,0.037409,0.028256,0.021042,0.027219,0.0111,0.031104,0.03763,0.037344,-0.022969,0.002972,0.024827,0.02296,0.016309,0.036372,0.013818,0.045488,0.006059,0.016358,-0.005807,0.034851,0.038582,-0.0031,0.0049,0.017,0.0115,0.0184,0.02,0.0117,0.0212,0.0306,0.0225,0.0194,0.0241,0.016,0.0484,0.0201,0.0029,0.0208,0.0383,0.0164,0.0231,0.0269,0.0004,0.0239,0.0204,0.017,-0.0202,0.0081,0.0009,0.024,0.0225,0.0094,-0.0044,0.014,0.0324,0.0222,-0.0152,0.0151,0.0339,0.0259,0.046,-0.0017,0.0221,0.0215,0.0293,0.0271,0.0064,0.0179,0.0183,0.0131,0.0201,0.023387,0.02778,0.011531,0.000342,-0.02398,0.029822,0.018577,0.020644,0.00842,0.012373,0.043445,0.036801,0.00629,0.018341,0.010175,0.038273,0.021963,0.014515,0.02005,0.010152,0.015849,0.012923,0.024233,0.021745,0.013225,0.026003,0.023604,0.013647,-0.000533,-0.025738,0.033307,0.015231,0.020468,0.012277,0.007881,0.039684,0.038954,0.006954,0.013836,0.014779,0.035577,0.013779,0.024648,0.022961,0.009055,0.012757,0.021064,0.022779,0.015717,0.01637
1985,7,0.025737,0.018487,0.017017,0.034247,0.028289,0.029089,0.021268,0.01893,0.033244,0.040645,0.032694,0.010994,0.01446,0.037504,0.017291,0.02848,-0.001526,-0.014023,0.00639,-0.006146,-0.009528,-0.019615,-0.001156,0.006441,0.016592,0.00916,0.022459,0.028899,0.026722,0.028683,0.014235,0.02599,0.030431,0.02694,0.038262,0.000009,0.004372,0.016086,0.025111,0.04345,-0.023621,-0.003536,-0.006001,0.008783,0.028215,-0.037974,0.01298,-0.010235,0.004986,0.004699,0.027789,0.029345,0.019067,0.035354,0.021629,0.016798,0.02228,0.034419,0.021208,0.030824,0.05015,0.013504,0.011443,0.024036,0.024922,0.014299,0.033917,0.022506,0.013846,-0.008224,0.005689,0.003457,0.036353,0.005766,0.009692,0.001405,-0.03552,-0.003935,-0.007944,-0.012645,0.002601,0.022096,-0.023883,-0.01744,-0.047576,0.0272,0.0261,0.0254,0.0354,0.0164,0.0419,0.0371,0.0207,0.0185,0.0179,0.0394,0.0301,0.0121,0.0168,-0.0049,0.0324,0.0306,-0.0062,-0.0088,-0.0303,0.0151,0.0085,-0.0062,-0.0266,-0.0251,0.0321,0.0359,0.0155,0.0209,0.026,0.0166,0.0186,0.0343,0.0192,0.0376,0.063,0.0245,-0.0039,0.005,0.0096,0.0348,0.0102,-0.0116,-0.0072,-0.0136,0.0203,0.001,-0.0239,0.0067,-0.0409,0.026368,0.03038,0.030643,0.031609,0.004417,0.027264,0.024056,0.043788,0.013692,0.028808,0.001061,0.014595,0.022931,0.020143,0.024257,-0.012949,-0.004591,0.012651,0.006294,0.000851,-0.000069,-0.014705,-0.016521,-0.006183,-0.003862,0.029543,0.027592,0.028057,0.033099,0.004998,0.025952,0.025109,0.041368,0.021455,0.026968,0.001526,0.018356,0.024867,0.00959,0.028385,-0.008042,-0.004954,0.008973,-0.003158,0.008257,-0.017149,0.002038,-0.013205,-0.01189,-0.003949
1985,8,-0.015553,0.001721,-0.021384,0.00162,-0.011071,-0.000295,-0.004847,-0.00431,-0.001908,-0.021183,-0.003188,0.001191,0.009521,-0.024882,-0.034911,0.00947,0.00597,-0.005599,-0.008025,-0.00896,-0.008452,0.003056,0.004032,-0.004544,-0.019503,0.015872,0.001135,-0.006017,-0.009551,-0.017475,0.013474,0.015548,-0.000758,-0.010174,-0.013339,0.015625,-0.005435,-0.006857,-0.010793,-0.040731,0.00287,0.011648,-0.007505,-0.0187,-0.007159,0.010136,-0.013783,-0.011938,0.001004,-0.024361,-0.000631,-0.003915,-0.006779,-0.015594,-0.010844,-0.006167,-0.015776,-0.001157,0.00461,0.001213,0.006008,-0.011305,-0.01595,-0.01708,-0.012483,-0.008813,-0.006375,-0.015842,-0.024036,0.010914,-0.011223,0.004604,0.058739,0.000162,-0.022174,-0.002917,-0.002089,-0.017906,0.012685,0.008904,-0.021809,-0.016472,-0.017074,-0.000986,-0.007059,-0.0082,-0.0052,-0.0063,0.0026,-0.0024,0.0116,-0.0029,0.0137,0.0031,-0.0252,-0.0035,-0.0038,-0.007,-0.0183,-0.0089,0.0131,0.0058,-0.006,-0.0269,-0.0094,0.009,0.0035,-0.0059,-0.0206,-0.0162,-0.0142,-0.0033,0.0007,0.0038,-0.012,-0.0061,-0.0071,0.01,0.0152,0.0024,0.0038,-0.0061,0.0023,-0.0009,-0.0146,-0.0032,0.0009,0.0067,-0.0021,-0.0142,-0.0138,0.0046,-0.0079,-0.0097,-0.0008,0.009715,0.005103,-0.006519,-0.005185,-0.019223,0.016613,0.009018,0.00304,-0.007219,-0.024502,0.005986,0.00527,-0.016553,-0.016164,-0.023779,0.005567,-0.012767,-0.012009,0.008816,-0.010089,-0.007183,0.002154,-0.006161,0.000341,-0.00902,0.010265,0.003141,-0.006183,-0.002681,-0.02136,0.013354,0.01263,0.002327,-0.007491,-0.025198,0.007537,0.003056,-0.007872,-0.01351,-0.033133,0.008481,-0.01858,-0.004238,0.00217,-0.007896,-0.005715,0.002797,0.000347,-0.012627,-0.008811
1985,9,-0.062855,-0.039441,-0.052992,-0.054946,-0.066328,-0.059839,-0.050914,-0.061643,-0.061621,-0.057845,-0.051537,-0.054535,-0.041289,-0.032187,-0.060403,-0.051049,-0.033423,-0.047765,-0.045842,-0.058023,-0.02556,-0.027948,-0.032695,-0.030284,-0.026952,-0.013753,-0.026623,-0.049769,-0.055616,-0.078225,-0.016477,-0.031982,-0.045944,-0.057348,-0.084967,-0.023347,-0.029633,-0.042322,-0.055165,-0.072403,-0.042004,-0.042298,-0.032833,-0.076546,-0.063695,-0.018439,-0.027445,-0.035811,-0.044233,-0.065206,-0.0349,-0.044816,-0.056295,-0.049624,-0.066118,-0.058597,-0.079212,-0.040344,-0.030009,-0.060999,-0.054905,-0.050788,-0.048779,-0.073764,-0.025406,-0.058723,-0.048044,-0.043721,-0.054117,-0.042126,-0.065435,-0.03036,-0.008095,-0.05829,-0.064975,-0.041454,-0.047076,-0.076754,-0.019778,-0.0328,-0.036317,-0.0206,-0.039341,-0.054259,-0.052242,-0.078,-0.0564,-0.0451,-0.0376,-0.0599,-0.0754,-0.0595,-0.0516,-0.0454,-0.0499,-0.0691,-0.048,-0.0521,-0.037,-0.044,-0.053,-0.0618,-0.049,-0.039,-0.0503,-0.0456,-0.0335,-0.0343,-0.0352,-0.0084,-0.065,-0.0371,-0.0315,-0.0472,-0.049,-0.075,-0.0622,-0.042,-0.039,-0.0433,-0.0579,-0.0307,-0.0409,-0.0367,-0.0497,-0.0708,-0.0476,-0.0427,-0.0542,-0.0457,-0.0463,-0.0165,-0.031,-0.0324,-0.045,-0.014151,-0.048997,-0.06083,-0.077624,-0.090381,-0.01634,-0.038177,-0.044068,-0.072379,-0.097429,-0.037707,-0.037838,-0.041173,-0.051564,-0.074587,-0.037897,-0.045943,-0.059228,-0.053514,-0.053348,-0.035396,-0.019031,-0.035758,-0.042204,-0.027711,-0.013239,-0.050721,-0.061776,-0.077543,-0.091995,-0.016555,-0.034394,-0.053181,-0.064437,-0.101721,-0.040262,-0.031598,-0.038155,-0.054449,-0.077124,-0.037573,-0.046312,-0.056582,-0.051775,-0.057915,-0.033893,-0.026643,-0.034165,-0.034103,-0.0307
1985,10,0.007263,0.032192,0.038097,0.026431,0.014313,0.034025,0.027642,0.049471,0.031563,0.033291,0.010522,0.024622,0.053975,0.031966,0.020377,0.035688,0.060511,0.053162,0.045419,0.040699,0.062634,0.042236,0.042913,0.037124,0.036891,0.016747,0.024184,0.029879,0.025567,0.01854,0.045516,0.053513,0.055145,0.035379,0.036338,0.052286,0.048405,0.03883,0.021743,0.029453,0.067,0.063777,0.056938,0.046583,0.018531,0.050888,0.045669,0.0522,0.04616,0.050742,0.028509,0.0218,0.01595,0.03404,0.025718,0.01014,0.011923,0.044022,0.057968,0.04295,0.038816,0.029923,0.045897,0.035275,0.028305,0.035488,0.045625,0.057622,0.05128,0.032957,0.018576,0.075999,0.030223,0.055363,0.034277,0.040688,0.051272,0.055264,0.044943,0.079577,0.03171,0.050082,0.065777,0.049728,0.048832,0.0372,0.0183,0.0258,0.011,0.021,0.0624,0.0398,0.0221,0.0419,0.0454,0.0363,0.0549,0.0356,0.0306,0.0408,0.0642,0.0576,0.0636,0.0404,0.0301,0.022,0.0598,0.0508,0.044,0.0546,0.0157,0.0258,0.0318,0.0245,0.0391,0.0242,0.0248,0.0456,0.0496,0.0534,-0.0097,0.0414,0.0477,0.0444,0.0599,0.0086,0.0507,0.0461,0.0584,0.0711,0.0324,0.0557,0.0467,0.0376,0.0727,0.034906,0.032889,0.03513,0.021813,-0.001451,0.040858,0.039039,0.057289,0.015845,0.060589,0.049725,0.051108,0.036935,0.036356,0.024355,0.051693,0.058669,0.049899,0.062223,0.03916,0.043662,0.054022,0.042271,0.050932,0.05608,0.032353,0.032135,0.032837,0.020738,0.001925,0.042661,0.038386,0.048763,0.030226,0.055515,0.049772,0.050412,0.032382,0.039294,0.025929,0.050874,0.059151,0.051611,0.058648,0.04167,0.045211,0.04991,0.057165,0.038379,0.050925
